sentence	label
does n't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy . 	0
predictable and cloying , though brown sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle . 	1
define a generation 	1
a typical bible killer story 	0
endearing cast 	1
drowns in sap . 	0
that it 's offensive , 	0
'd be lying if i said my ribcage did n't ache by the end of kung pow . 	1
the laborious pacing 	0
especially clever 	1
has wonderfully funny moments 	1
would have saved this film a world of hurt 	0
incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one 	0
i 'll go out on a limb . 	1
overlong and not well-acted , but 	0
howard conjures the past via surrealist flourishes so overwrought you 'd swear he just stepped out of a buñuel retrospective . 	1
... unlikable , uninteresting , unfunny , and completely , utterly inept . 	0
will want to see over and over again 	1
sophisticated , discerning taste 	1
nothing short of wonderful with its ten-year-old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil . 	1
could possibly be more contemptuous of the single female population 	0
love moore or 	1
frequent flurries of creative belly laughs and 	1
the comedy is nonexistent . 	0
about ten 	1
movie-biz 	0
veers 	0
of self-congratulation between actor and director 	0
come off too amateurish and awkward 	0
many of the condescending stereotypes that so often plague films dealing with the mentally ill 	0
unbelievable naïveté and arbitrary flashbacks 	0
works even without vulgarity , sex scenes , and cussing 	1
a waste of de niro , mcdormand and the other good actors 	0
well-meant but unoriginal 	0
, kinky fun 	1
refreshed and 	1
tom green stages his gags as assaults on america 's knee-jerk moral sanctimony 	0
discovered , indulged in and rejected as boring before i see this piece of crap again 	0
may be incomprehensible to moviegoers not already clad in basic black 	0
overwrought ending 	0
otto-sallies has a real filmmaker 's eye . 	1
drown out 	0
the phenomenal , water-born cinematography 	1
production values & christian bale 's charisma make up for a derivative plot 	1
played and smartly directed . 	1
has no reason to exist 	0
has made a film so unabashedly hopeful that it actually makes the heart soar 	1
few films have captured the chaos of an urban conflagration with such fury , 	1
of sympathizing with terrorist motivations by presenting the `` other side of the story 	0
been all but decommissioned 	0
's badder than bad . 	0
does so without compromising that complexity 	1
nice , harmless 	1
except : film overboard 	0
a mature , deeply felt fantasy of a director 's travel through 300 years of russian history . 	1
the down-to-earth bullock 	1
of hell so shattering it 	0
of french hip-hop , which also seems to play on a 10-year delay 	0
pleasing at its best moments 	1
off more than he or anyone else could chew 	0
're left thinking the only reason to make the movie is because present standards allow for plenty of nudity 	0
like having two guys yelling in your face for two hours 	0
the most oddly honest hollywood document of all 	1
definitely funny stuff 	1
the only thing scary about feardotcom 	0
kafka 	1
it 's a very sincere work 	1
a colorful , joyous celebration of life ; 	1
that come full circle to end on a positive ( if tragic ) note 	1
provide insight into a fascinating part of theater history 	1
the film is a very good viewing alternative for young women . 	1
just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm 	0
that delivers a surprising 	1
for technical flaws to get in the way 	0
sixties ' rockumentary milestones 	1
the film , while it 's not completely wreaked 	0
endearing about it . 	1
whenever you think you 've figured out late marriage 	1
sustain the buoyant energy level of the film 's city beginnings into its country conclusion ' 	1
lacks even the most fragmented charms i have found in almost all of his previous works . 	0
director michael cacoyannis 	1
is breathtaking 	1
an otherwise good movie marred beyond redemption by a disastrous ending 	0
when he should have shaped the story to show us why it 's compelling 	0
definitely tasty and sweet 	1
balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams 	1
strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder 	0
kids should have a stirring time at this beautifully drawn movie . 	1
glides gracefully from male persona to female without missing a beat . 	1
a uniquely sensual metaphorical dramatization of sexual obsession 	1
anchor the film in a very real and amusing give-and-take . 	1
menace 	0
ambiguous and nothing 	1
gross 	0
's all the stronger because of it 	1
no new plot conceptions or environmental changes 	0
of death in this bitter italian comedy 	0
this mess of a movie is nothing short of a travesty of a transvestite comedy . 	0
art-house to the core 	1
she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions . 	1
windtalkers seems to have ransacked every old world war ii movie for overly familiar material . 	0
, it 's because there 's no discernible feeling beneath the chest hair 	0
, it may just scare the pants off you . 	1
mention mysterious , sensual , emotionally intense , and replete 	1
, ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast . 	1
of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting 	1
content merely 	1
hot 	1
a bold biographical fantasia 	1
using an endearing cast 	1
great companion piece 	1
the theater in the first 10 minutes 	1
a diverting enough hour-and-a-half for the family audience 	1
devastatingly powerful and astonishingly vivid holocaust drama . 	1
slick 	1
, madonna 's cameo does n't suck ! 	1
's not original enough . 	0
often hilarious . 	1
much of all about lily chou-chou is mesmerizing : some of its plaintiveness could make you weep . 	1
come from an animated-movie screenwriting textbook 	0
makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place . 	0
right itself precisely when you think it 's in danger of going wrong 	1
agonizing , catch-22 	0
the movie has a script ( by paul pender ) made of wood , and it 's relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions . 	0
to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life 	0
beauty reeks 	1
sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions 	1
cinematic appeal 	1
woefully hackneyed movie 	0
, it is not enough to give the film the substance it so desperately needs . 	0
low-budget hybrid 	0
acted -- and far less crass - than some other recent efforts 	1
succeed in producing that most frightening of all movies -- a mediocre horror film too bad to be good and too good to be bad 	1
-- but still quite tasty and inviting all the same 	1
, manipulative 	0
a menace 	0
a squirm-inducing fish-out-of-water formula 	0
by the most random of chances 	0
bright , inventive 	1
some fine acting , but ultimately a movie with no reason for being . 	0
each story is built on a potentially interesting idea , 	1
outweigh the positives 	0
make a classic theater piece 	1
a ploddingly melodramatic structure 	1
gay and lesbian children 	0
a rather listless amble 	0
will probably sink the film for anyone who does n't think about percentages all day long 	0
obnoxious as tom green 's freddie got fingered 	0
represents adam sandler 's latest attempt to dumb down the universe 	0
the film has the courage of its convictions and excellent performances on its side . 	1
's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original 	1
of being able to give full performances 	1
denuded 	1
existentialism reminding of the discovery of the wizard of god 	1
i 've never seen or heard anything quite like this film , and i recommend it for its originality alone 	1
sophomore effort 	0
shapes history 	1
one of the few ` cool ' actors who never seems aware of his own coolness 	1
is an object lesson in period filmmaking 	1
in the not-too-distant future , movies like ghost ship will be used as analgesic balm for overstimulated minds . 	0
as bad as you think 	0
is a film that manages to find greatness in the hue of its drastic iconography . 	1
is trite 	0
has that rare quality of being able to creep the living hell out of you 	1
layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's ) best work 	0
power to help people endure almost unimaginable horror 	1
vile , incoherent mess 	0
while cleverly worked out 	1
is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage 	0
plot lapses 	0
of intelligence or invention 	1
upscale 	1
, the project should have been made for the tube . 	0
, featuring an oscar-worthy performance by julianne moore . 	1
smacks of exhibitionism more than it does cathartic truth telling 	0
to the integrity and vision of the band 	1
cantet beautifully illuminates what it means sometimes to be inside looking out , and at other times outside looking in . 	1
is , in a word , brilliant as the conflicted daniel . 	1
nonsensical 	0
sustain laughs 	1
made every effort to disguise it as an unimaginative screenwriter 's invention 	0
, bombastic and ultimately empty world war ii action 	0
you go into the theater expecting a scary , action-packed chiller 	1
girl-meets-girl romantic comedy 	1
the rare movie that 's as crisp and to the point as the novel on which it 's based . 	1
witty and sophisticated 	1
more than make up for its logical loopholes , which fly by so fast there 's no time to think about them anyway . 	1
probably the best case for christianity since chesterton and lewis . 	1
it appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept . 	0
itself is about something very interesting and odd that 	1
guest appearance 	1
it 's a pedestrian , flat drama that screams out ` amateur ' in almost every frame . 	0
an inelegant combination of two unrelated shorts that falls far short of the director 's previous work in terms of both thematic content and narrative strength . 	0
hart 's war seems to want to be a character study , but apparently ca n't quite decide which character . 	0
me 	1
is thought-provoking . 	1
has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock . 	1
gets an exhilarating new interpretation in morvern callar . 	1
the empty stud knockabout of equilibrium 	0
during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness 	0
it wears you down like a dinner guest showing off his doctorate 	0
this story gets sillier , not scarier , as it goes along ... 	0
can actually feel good 	1
wilson and murphy 	1
a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro . 	1
made the full monty a smashing success ... 	1
wooden delivery 	0
propels 	1
damn 	0
transcends ethnic lines 	1
run out of clever ideas and visual gags 	0
robert harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows . 	1
warmth to go around , with music and laughter and the love of family 	1
crafted but ultimately hollow mockumentary . 	0
seem smart and well-crafted in comparison 	1
lawrence should stick to his day job . 	0
a refreshingly realistic , affectation-free 	1
its pathos-filled but ultimately life-affirming finale 	1
, he 's unlikely to become a household name on the basis of his first starring vehicle . 	0
find an enthusiastic audience among american action-adventure buffs , but the film 's interests 	1
swooning elegance 	1
deep as a petri dish 	0
, it 's nowhere near as good as the original . 	0
viscerally exciting 	1
leads up to a strangely sinister happy ending 	1
still eludes madonna and , playing a charmless witch 	0
absorbing 	1
relentlessly saccharine 	0
the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain 	0
cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance 	1
those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals . 	0
goes easy on the reel/real world dichotomy that ( jaglom ) pursued with such enervating determination in venice/venice . 	1
, david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen . 	1
its broad racial insensitivity 	0
it were , well , more adventurous 	1
you feel that you never want to see another car chase , explosion or gunfight again 	0
making a farrelly brothers-style , down-and-dirty laugher for the female 	1
engages 	1
fights a good fight on behalf of the world 's endangered reefs 	1
curiosity factors 	1
depressed fifteen-year-old 's 	0
, incoherent , instantly disposable 	0
provides more than enough sentimental catharsis for a satisfying evening at the multiplex 	1
can easily imagine benigni 's pinocchio becoming a christmas perennial . 	1
boring despite the scenery 	0
you 'll enjoy this movie . 	1
a guy dressed as a children 's party clown gets violently gang-raped 	0
birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked . 	1
michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest 	0
pinochet 	0
shreve 's graceful dual narrative 	1
's a very very strong `` b + . '' 	1
amused and entertained by the unfolding of bielinsky 's cleverly constructed scenario , 	1
is high on squaddie banter 	0
for good 	1
one in clockstoppers , a sci-fi thriller as lazy as it is interminable 	0
was n't a good movie 	0
that constantly defies expectation 	1
the unmistakable stamp of authority 	1
it would be like to be smack in the middle of a war zone armed with nothing but a camera 	1
beautiful , 	1
the artwork is spectacular and 	1
to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix 's 	0
nifty plot line 	1
this dumas adaptation entertains 	1
only to keep letting go at all the wrong moments 	0
intolerant 	1
though it was written for no one , but somehow 	1
in which the script and characters hold sway 	1
one of the more glaring signs of this movie 's servitude to its superstar 	0
emotional conviction 	1
is : ` scooby ' do n't . 	0
would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . 	0
its characters , weak and strong 	0
small in scope , 	0
competence 	1
an absolute delight 	1
their place in the world 	1
mr. deeds '' is suitable summer entertainment that offers escapism without requiring a great deal of thought . 	1
the sort for those moviegoers who complain that ` they do n't make movies like they used to anymore 	1
cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects 	0
it will be , 	1
lets you brush up against the humanity of a psycho , 	1
is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie 	0
, find an escape clause and avoid seeing this trite , predictable rehash . 	0
was put through torture for an hour and a half 	0
and altogether creepy 	0
plot holes sink this ` sub ' 	0
come from a family that eats , meddles , argues , laughs , kibbitzes and fights together 	1
his charming 2000 debut shanghai noon 	1
from burkina faso 	1
it 's a funny no-brainer 	1
has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition . 	0
is ultimately scuttled by a plot that 's just too boring and obvious 	0
this region and 	1
drivel 	0
nicholson 's goofy , heartfelt , mesmerizing king lear 	1
itself is actually quite vapid . 	0
with all its flaws 	0
it may be a no-brainer , but at least it 's a funny no-brainer . 	1
a terrific screenplay and fanciful direction 	1
got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane 	1
intelligent , realistic portrayal 	1
a film that is part biography , part entertainment and part history 	1
all the way 	1
other feel-good fiascos like antwone fisher or 	1
convincing way 	1
... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . 	1
the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient 	0
trial movie 	1
the perkiness of witherspoon ( who is always a joy to watch , even when her material is not first-rate ) 	1
the beautifully choreographed kitchen ballet 	1
are too obvious 	0
an accessible introduction as well as 	1
an energetic , violent movie 	1
than a more measured or polished production ever could 	1
a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us . 	1
the tv movie-esque , affected child acting to the dullest irish pub scenes ever filmed 	0
agenda to deliver awe-inspiring , at times sublime , visuals 	1
a fairly impressive debut 	1
what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion 	1
shines through every frame . 	1
much to recommend the film 	1
life 	1
this interminable , shapeless documentary about the swinging subculture 	0
a cutesy romantic tale 	1
... an hour-and-a-half of inoffensive , unmemorable filler . 	0
as little cleavage 	1
fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation 	0
the movie is concocted and carried out by folks worthy of scorn , and 	0
this fascinating -- and timely -- content comes wrapped 	1
's also nice to see a movie with its heart so thoroughly 	1
( improvised over many months ) and for conveying the way tiny acts of kindness make ordinary life survivable 	1
offensive and redundant 	0
caught up in the rush of slapstick thoroughfare 	0
do n't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money . 	0
thinking someone made off with your wallet 	0
an affluent damsel in distress who decides to fight her bully of a husband 	1
dramatic enough to sustain interest 	1
just enough sweet and traditional romantic comedy to counter the crudity 	1
if you are in the mood for an intelligent weepy , it can easily worm its way into your heart . ' 	1
funny and 	1
a fast-moving and cheerfully simplistic 	1
may be burns 's strongest film since the brothers mcmullen . 	1
a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff . 	0
playful paranoia 	1
of softheaded metaphysical claptrap 	1
a schmaltzy , by-the-numbers romantic comedy , partly a shallow rumination on the emptiness of success -- and entirely soulless . 	0
thematic resonance 	1
winning actresses ( and one academy award winning actor ) succumb to appearing in this junk that 's tv sitcom material at best 	0
pretentious . 	0
coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock . 	0
to attempt to pass this stinker off as a scary movie 	0
high drama 	1
appeal beyond being a sandra bullock vehicle or a standard romantic comedy 	1
an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ... often misconstrued as weakness 	1
tom tykwer , director of the resonant and sense-spinning run lola run 	1
a moving and weighty depiction of one family 's attempts to heal after the death of a child . 	1
demanding regular shocks and bouts of barely defensible sexual violence to keep it interested 	0
this humbling little film , fueled by the light comedic work of zhao benshan and the delicate ways of dong jie , is just the sort for those moviegoers who complain that ` they do n't make movies like they used to anymore . ' 	1
over the years , hollywood has crafted a solid formula for successful animated movies , and ice age only improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humor . 	1
convoluted 	0
self-deprecating 	0
it will make you wish you were at home watching that movie instead of in the theater watching this one . 	0
a therapeutic zap of shock treatment 	1
difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny 	0
filmmaker stacy peralta has a flashy editing style that does n't always jell with sean penn 's monotone narration 	0
, the new thriller proves that director m. night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his machismo . 	1
of the best-sustained ideas i have ever seen on the screen 	1
is better than you might think 	1
biggest names 	1
cynical creeps 	0
a more credible script 	1
good line 	1
-- sometimes tedious -- 	0
while the humor is recognizably plympton 	1
stunningly trite 	0
a movie this bad 	0
a low-budget hybrid of scarface or 	0
to ensnare its target audience . 	1
move over bond ; 	1
a sustained fest of self-congratulation between actor and director that leaves scant place for the viewer . 	0
delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition 	1
inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening 	1
glides 	1
a realistic , non-exploitive approach 	1
an embarrassment . 	0
with flawless amounts of acting , direction , story and pace 	1
surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue 	0
's fun , splashy and entertainingly nasty 	1
more timely in its despairing vision of corruption 	1
the most impressive player 	1
a deliciously nonsensical comedy about a city coming apart at its seams 	1
majestic achievement 	1
wildly overproduced , inadequately motivated every step of the way 	0
unerring 	1
snipes is both a snore and utter tripe . 	0
all menace and atmosphere 	0
loses all 	0
, an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life . 	1
to think about the ways we consume pop culture 	1
with unblinking candor 	1
this is a poster movie , a mediocre tribute to films like them ! 	0
captivates 	1
a smart , sassy and exceptionally charming 	1
been acted out 	0
this dreck 	0
often watchable 	1
the film is not only a love song to the movies but 	1
to rowling that stifles creativity and allows the film to drag on for nearly three hours 	0
a new treasure of the hermitage 	1
their personalities undergo radical changes when it suits the script 	0
is a subzero version of monsters , inc. , without the latter 's imagination , visual charm or texture 	0
all-too-familiar 	0
, confident 	1
its leaden acting , dull exposition and 	0
worthwhile effort 	1
a longtime tolkien fan 	1
a weird little movie that 's amusing enough while you watch it , offering fine acting moments and pungent insights into modern l.a. 's show-biz and media subcultures . 	1
it has no affect on the kurds , but it wore me down 	0
has no reason to exist , other than to employ hollywood kids and people who owe favors to their famous parents . 	0
swipe 90 minutes of your time 	0
emotionally and spiritually compelling 	1
revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of miramax chief harvey weinstein 's bluff personal style 	1
like john le carré with a couple of burnt-out cylinders . 	0
the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents . 	0
for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism . 	1
'' succeeds due to its rapid-fire delivery and enough inspired levity that it ca n't be dismissed as mindless . 	1
sink the film for anyone who does n't think about percentages all day long 	0
more than enough sentimental catharsis 	1
ineffable , elusive , yet inexplicably powerful 	1
the problem with `` xxx '' 	0
is what we call the ` wow ' factor 	1
another week , another gross-out college comedy -- ugh . 	0
all the blanket statements and dime-store ruminations 	1
more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find morrison 's iconoclastic uses of technology to be liberating . 	1
he 's spiffing up leftovers that are n't so substantial or fresh 	0
to explore its principal characters with honesty , insight and humor 	1
an extraordinary poignancy , and the story 	1
there 's real visual charge to the filmmaking 	1
very tasteful rock 	1
an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film 	1
powerful and astonishingly vivid holocaust drama 	1
has in kieran culkin a pitch-perfect holden . 	1
delightful 	1
as they used to say in the 1950s sci-fi movies , signs is a tribute to shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project . 	1
are the hallmark of this bittersweet , uncommonly sincere movie that portrays the frank humanity of ... emotional recovery . 	1
peevish and gimmicky 	0
watching spy 	1
dull , a road-trip movie that 's surprisingly short of both adventure and song . 	0
episodic choppiness , 	0
a surgeon mends a broken heart 	1
a film that manages to find greatness in the hue of its drastic iconography 	1
luckiest viewers 	1
pointless 	0
if you 're not , you 'll still have a good time . '' 	1
catches dramatic fire . 	1
find compelling 	1
artificial and soulless 	0
the level of acting elevates the material above pat inspirational status and gives it a sturdiness and solidity that we 've long associated with washington the actor . 	1
saddens 	0
's shot on digital video , whose tiny camera enables shafer to navigate spaces both large ... and small ... with considerable aplomb 	1
are tantamount to insulting the intelligence of anyone who has n't been living under a rock ( since sept. 11 ) . 	0
, dark beauty 	1
that they are actually releasing it into theaters 	0
it 's the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming . 	1
it must be said that he is an imaginative filmmaker who can see the forest for the trees . 	1
that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power 	1
assured , glossy and shot through with brittle desperation . 	1
in the manner of a golden book sprung to life 	1
petty thievery 	0
a chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody , and to belong to somebody . 	1
a movie that will thrill you , touch you and make you 	1
, maybe i can channel one of my greatest pictures , drunken master 	1
same old bad trip 	0
its lack of logic and misuse of two fine actors , morgan freeman and ashley judd 	0
sharply comic and surprisingly touching 	1
, i would imagine , as searching for a quarter in a giant pile of elephant feces ... positively dreadful . 	0
feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark 	1
notable for its sheer audacity and openness 	1
that it 's impossible to care 	0
slide down the slippery slope of dishonesty 	0
into an intricate , intimate and intelligent journey 	1
is about the worst thing chan has done in the united states . 	0
it a party worth attending 	1
a visionary with a tale full of nuance and character dimension 	1
invigorating , surreal , and resonant with a rainbow of emotion 	1
a quaint , 	1
the clever credits roll 	1
that rare movie 	1
, compulsive life 	0
there 's definite room for improvement . 	0
fulfilling practically every expectation either a longtime tolkien fan or a movie-going neophyte 	1
well-contructed 	1
works smoothly under the direction of spielberg , who does a convincing impersonation here of a director enjoying himself immensely . 	1
dying and going 	0
humor and pathos 	1
a waste 	0
eventually becomes too heavy for the plot . 	0
veered off too far into the exxon zone 	0
skip this dreck , rent animal house and 	0
dramedy ' 	1
you feel good , 	1
's no way you wo n't be talking about the film once you exit the theater . 	1
, shiri is a must for genre fans . 	1
slapping its target audience 	0
dumb drug jokes 	0
, is a temporal inquiry that shoulders its philosophical burden lightly . 	1
asia , where ms. shu is an institution 	1
of the tortured and self-conscious material 	0
the affection of that moral favorite 	1
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing . 	0
an 88-minute rip-off of the rock 	0
while scorsese 's bold images and generally smart casting ensure that `` gangs '' is never lethargic , the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about . 	0
blast 	1
was fundamentally unknowable even to his closest friends 	1
stomach-turning as the way adam sandler 's new movie rapes 	0
a massive infusion 	0
a coma-like state 	0
intermittently powerful 	1
's quite an achievement 	1
which seems so larger than life and yet so fragile 	1
can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are n't part of its supposed target audience 	1
vividly 	1
riveting story 	1
make personal velocity into an intricate , intimate and intelligent journey 	1
to call this one an eventual cult classic would be an understatement , and 	1
tiring than anything 	0
, mr. murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold . 	0
even delectable 	1
the pungent bite of its title 	0
this crazy life 	1
squint to avoid noticing some truly egregious lip-non-synching 	0
is a director to watch . 	1
creeping in others 	0
recommended as an engrossing story about a horrifying historical event and the elements which contributed to it 	1
boll uses a lot of quick cutting and blurry step-printing to goose things up , but dopey dialogue and sometimes inadequate performances kill the effect . 	0
dicey screen material 	0
good period reconstruction 	1
a tasty performance 	1
required viewing for civics classes and would-be public servants alike 	1
befallen every other carmen before her 	1
waste of time , money and celluloid 	0
amusing personalities 	1
stupid and annoying 	0
the misleading title 	0
builds its multi-character story 	1
that embraces its old-fashioned themes 	1
a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter 	0
spirited 	1
does n't make much 	0
the enjoyable undercover brother , 	1
romantic tale 	1
's a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it 	1
fails him 	0
offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes 	1
does no justice 	0
though it 's equally solipsistic in tone 	1
cause massive cardiac arrest 	0
all three descriptions suit evelyn , a besotted and obvious drama that tells us nothing new 	0
negative 	0
, for a movie that tries to be smart , it 's kinda dumb . 	0
a `` snl '' has-been 	0
the cast , collectively a successful example of the lovable-loser protagonist , 	1
to make absurdist observations 	0
you were thinking someone made off with your wallet 	0
with a script that prevents them from firing on all cylinders 	0
real documentary 	1
whatever fills time -- 	0
leave it to john sayles to take on developers , the chamber of commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute . 	1
cannon 's confidence and laid-back good spirits are , with the drumming routines , among the film 's saving graces . 	1
like a feature-length sitcom replete with stereotypical familial quandaries 	0
only had a week to live 	0
as one of ( witherspoon 's ) better films 	1
, with increasingly amused irony , the relationship between reluctant captors and befuddled captives . 	1
comfy 	1
younger lad 	1
lazily 	0
` true story ' 	1
manipulative claptrap , 	0
, just for them 	1
if solondz had two ideas for two movies , could n't really figure out how to flesh either out 	0
be delightfully compatible 	1
a charmer 	1
enough cool fun here 	1
deserves a place of honor 	1
give credit to everyone from robinson down to the key grip that this bold move works 	1
leave you speaking in tongues 	1
look more like stereotypical caretakers and moral teachers , instead of serious athletes 	0
to those who have not read the book , the film is a much better mother-daughter tale than last summer 's ` divine secrets of the ya-ya sisterhood , ' but that 's not saying much . 	1
as a powerful look at a failure of our justice system 	1
a more balanced or fair portrayal of both sides 	1
moving and revelatory 	1
it belongs on the big screen 	1
scenes brim 	1
landing squarely on `` stupid '' 	0
backbone 	1
disguised as a war tribute is disgusting to begin with 	0
disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today 's hollywood 	0
's also nice 	1
this unique and entertaining twist 	1
the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers . 	1
is messy , uncouth , incomprehensible , vicious and absurd . 	0
schaeffer 's film never settles into the light-footed enchantment the material needs , 	0
having an old friend 	1
has the stuff to stand tall with pryor , carlin and murphy 	1
certainly ca n't recommend it 	0
wastes an exceptionally good idea . 	0
while remaining true to his principles 	1
just goes to show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen 	0
memorable for a peculiar malaise that renders its tension 	1
powerful rather than cloying 	1
a screwed-up man who dared to mess with some powerful people 	0
turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions 	1
heroine 	1
clever enough to sustain a reasonable degree of suspense on its own 	1
director lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve . 	1
the characters , who are so believable that you feel what they feel 	1
collapses when mr. taylor tries to shift the tone to a thriller 's rush . 	0
our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender -- and i know this because i 've seen ` jackass : the movie . ' 	0
the rut dug by the last one 	0
images and characters that were already tired 10 years ago 	0
wang at the forefront of china 's sixth generation of film makers 	1
supremely unfunny and unentertaining 	0
its best 	1
an irrepressible passion 	1
can be as tiresome as 9 seconds of jesse helms ' anti- castro rhetoric , which are included 	0
scorsese 's bold images and generally smart casting 	1
it 's common knowledge that park and his founding partner , yong kang , lost kozmo in the end 	1
hodgepodge 	0
a sweet-tempered comedy that forgoes 	1
parents beware 	0
a bit of a downer and a little over-dramatic at times 	0
finely detailed 	1
, reflective and beautifully 	1
chase to end all chases 	1
any enjoyment 	1
spent the past 20 minutes looking at your watch 	0
this flat run at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines . 	0
their recklessness 	0
well-acted , well-directed and , for all its moodiness , not too 	1
is completely lacking in charm and charisma , and is unable to project either esther 's initial anomie or her eventual awakening . 	0
working-class subjects 	1
