sentence	label
foul up 	0
cinematic appeal 	1
a seriously bad film 	0
at the right film 	1
stereotypical 	0
written 	1
reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , 	1
there 's a plethora of characters in this picture , 	1
a menace 	0
a squirm-inducing fish-out-of-water formula 	0
, ignorant fairies is still quite good-natured and not a bad way to spend an hour or two . 	1
by the most random of chances 	0
some fine acting , but ultimately a movie with no reason for being . 	0
that the pocket monster movie franchise is nearly ready to keel over 	0
outweigh the positives 	0
make a classic theater piece 	1
a rustic , realistic , and altogether creepy tale 	1
satisfying summer blockbuster 	1
the barriers finally prove to be too great 	0
gay and lesbian children 	0
a rather listless amble 	0
will probably sink the film for anyone who does n't think about percentages all day long 	0
represents adam sandler 's latest attempt to dumb down the universe 	0
heavyweights joel silver and robert zemeckis agreed to produce this 	1
nostalgic comments from the now middle-aged participants 	1
of being able to give full performances 	1
denuded 	1
a fresh idea 	1
`` home movie '' is a sweet treasure and something well worth your time . 	1
's equally hard to imagine anybody being able to tear their eyes away from the screen 	1
film aficionados can not help but love cinema paradiso , whether the original version or new director 's cut . ' 	1
sophomore effort 	0
, stuart little 2 is a light , fun cheese puff of a movie . 	1
bland , obnoxious 88-minute 	0
shapes history 	1
a japan bustling 	1
one of the few ` cool ' actors who never seems aware of his own coolness 	1
some interesting storytelling devices 	1
engaging fantasy 	1
an acting bond that makes the banger sisters a fascinating character study with laughs to spare 	1
layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's ) best work 	0
power to help people endure almost unimaginable horror 	1
plot lapses 	0
smartly and 	1
like a true star 	1
so with an artistry that also smacks of revelation 	1
material realm 	1
of filmmaking with an assurance worthy of international acclaim 	1
smacks of exhibitionism more than it does cathartic truth telling 	0
hugely entertaining and 	1
to the integrity and vision of the band 	1
a little more special 	1
uninspired preachy and clichéd 	0
wears 	0
the only thing avary seems to care about 	0
a fast-moving and cheerfully simplistic 88 minutes of exaggerated action 	1
everybody else is in the background and it just seems manufactured to me and artificial 	0
nonsensical 	0
sustain laughs 	1
mannerisms and self-indulgence 	1
is a tribute not only to his craft , but to his legend 	1
made every effort to disguise it as an unimaginative screenwriter 's invention 	0
has a fluid , no-nonsense authority 	1
girl-meets-girl romantic comedy 	1
the rare movie that 's as crisp and to the point as the novel on which it 's based . 	1
intermittently hilarious 	1
becomes lifeless and 	0
to some talented performers 	1
a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters 	1
it appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept . 	0
itself is about something very interesting and odd that 	1
it 's a pedestrian , flat drama that screams out ` amateur ' in almost every frame . 	0
hart 's war seems to want to be a character study , but apparently ca n't quite decide which character . 	0
its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting 	0
we 're drawn in by the dark luster . 	1
gets an exhilarating new interpretation in morvern callar . 	1
it wears you down like a dinner guest showing off his doctorate 	0
some weird masterpiece theater sketch with neither 	0
wilson and murphy 	1
made the full monty a smashing success ... 	1
it , offering fine acting moments and pungent 	1
reign of fire is hardly the most original fantasy film ever made 	0
transcends ethnic lines 	1
rapturous 	0
run out of clever ideas and visual gags 	0
warmth to go around , with music and laughter and the love of family 	1
seem smart and well-crafted in comparison 	1
lawrence should stick to his day job . 	0
boring , self-important stories 	0
its pathos-filled but ultimately life-affirming finale 	1
, he 's unlikely to become a household name on the basis of his first starring vehicle . 	0
find an enthusiastic audience among american action-adventure buffs , but the film 's interests 	1
swooning elegance 	1
viscerally exciting 	1
's nowhere near 	0
leads up to a strangely sinister happy ending 	1
a stirring , funny and 	1
this indie flick never found its audience , probably because it 's extremely hard to relate to any of the characters . 	0
well , jason 's gone to manhattan and hell 	0
still eludes madonna and , playing a charmless witch 	0
a tremendous piece of work 	1
relentlessly saccharine 	0
the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain 	0
silly summer entertainment 	1
those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals . 	0
is a funny , puzzling movie ambiguous enough to be engaging and oddly moving 	1
goes easy on the reel/real world dichotomy that ( jaglom ) pursued with such enervating determination in venice/venice . 	1
, david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen . 	1
brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman 	1
its broad racial insensitivity 	0
seriously bad 	0
mimics everyone and everything 	0
more accurately , it 's moving 	1
( a ) satisfying niblet 	1
engages 	1
the film has in kieran culkin a pitch-perfect holden . 	1
curiosity factors 	1
, incoherent , instantly disposable 	0
you 'll enjoy this movie . 	1
disappointed by a movie 	0
a guy dressed as a children 's party clown gets violently gang-raped 	0
as you watch them clumsily mugging their way through snow dogs 	0
birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked . 	1
michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest 	0
's a very very strong `` b + . '' 	1
is highly pleasurable . 	1
the documentary is much too conventional -- lots of boring talking heads , etc. -- to do the subject matter justice . 	0
is a masterfully conducted work 	1
that constantly defies expectation 	1
the unmistakable stamp of authority 	1
it would be like to be smack in the middle of a war zone armed with nothing but a camera 	1
beautiful , 	1
the artwork is spectacular and 	1
comes the first lousy guy ritchie imitation . 	0
tear their eyes away from the screen 	1
is like cold porridge with only the odd enjoyably chewy lump 	0
whiny and 	0
most practiced 	1
though it was written for no one , but somehow 	1
one of the more glaring signs of this movie 's servitude to its superstar 	0
emotional conviction 	1
would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . 	0
majidi shoe-loving 	1
a movie that harps on media-constructed ` issues ' like whether compromise is the death of self ... this orgasm ( wo n't be an ) exceedingly memorable one for most people . 	0
an absolute delight 	1
their place in the world 	1
cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects 	0
lets you brush up against the humanity of a psycho , 	1
is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie 	0
the action quickly sinks into by-the-numbers territory . 	0
and altogether creepy 	0
as a nifty plot line in steven soderbergh 's traffic fails to arrive at any satisfying destination 	0
the always hilarious meara 	1
gets vivid , convincing performances from a fine cast , and generally keeps things going at a rapid pace , occasionally using an omniscient voice-over narrator in the manner of french new wave films 	1
it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators 	1
's really wrong with this ricture ! 	0
joyless , idiotic , annoying , heavy-handed , 	0
it 's a funny no-brainer 	1
one of those movies that catches you up in something bigger than yourself , namely , an archetypal desire to enjoy good trash every now and then . 	1
is ultimately scuttled by a plot that 's just too boring and obvious 	0
this region and 	1
... less a story than an inexplicable nightmare , right down to the population 's shrugging acceptance to each new horror . 	0
, trouble every day is a plodding mess . 	0
needless chase scenes and swordfights as the revenge unfolds 	0
's what makes their project so interesting 	1
got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane 	1
adults , other than the parents ... will be hard pressed to succumb to the call of the wild . 	0
intelligent , realistic portrayal 	1
funnier than being about something 	1
a film that is part biography , part entertainment and part history 	1
is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness . 	0
other feel-good fiascos like antwone fisher or 	1
into too many pointless situations 	0
... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . 	1
the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient 	0
stale retread of the '53 original 	0
trial movie 	1
the perkiness of witherspoon ( who is always a joy to watch , even when her material is not first-rate ) 	1
are too obvious 	0
an accessible introduction as well as 	1
an energetic , violent movie 	1
than a more measured or polished production ever could 	1
a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us . 	1
's more enjoyable than i expected , though 	1
i just saw this movie ... well , it 's probably not accurate to call it a movie 	0
funny ( sometimes hilarious ) 	1
too indulgent 	0
the best ensemble casts of the year 	1
a younger lad 	1
much to recommend the film 	1
the stuff of high romance , brought off with considerable wit 	1
uplifting , funny and wise 	1
the movie is concocted and carried out by folks worthy of scorn , and 	0
a rather unique approach to documentary 	1
like most of jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand 	0
this fascinating -- and timely -- content comes wrapped 	1
offensive and redundant 	0
do n't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money . 	0
soulless 	0
an affluent damsel in distress who decides to fight her bully of a husband 	1
the rich performances by friel -- and especially williams , an american actress who becomes fully english -- round out the square edges . 	1
the emotion or timelessness of disney 's great past 	1
an inexplicable nightmare , 	0
playful paranoia 	1
of softheaded metaphysical claptrap 	1
enjoy yourselves without feeling conned 	1
a schmaltzy , by-the-numbers romantic comedy , partly a shallow rumination on the emptiness of success -- and entirely soulless . 	0
enjoyed as a work of fiction inspired by real-life events 	1
worked wonders with the material 	1
skip this turd 	0
every visual joke is milked , every set-up obvious and lengthy , 	0
pretentious . 	0
a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis . 	0
appeal beyond being a sandra bullock vehicle or a standard romantic comedy 	1
gorgeous to look at but insufferably tedious and turgid ... a curiously constricted epic 	0
tom tykwer , director of the resonant and sense-spinning run lola run 	1
a moving and weighty depiction of one family 's attempts to heal after the death of a child . 	1
this quality band may pick up new admirers 	1
demanding regular shocks and bouts of barely defensible sexual violence to keep it interested 	0
convoluted 	0
a unique culture 	1
manages for but a few seconds 	0
be a good match of the sensibilities of two directors 	1
a therapeutic zap of shock treatment 	1
the slapstick is labored 	0
the cracked lunacy of the adventures of buckaroo banzai , but thanks to an astonishingly witless script 	0
biggest names 	1
cynical creeps 	0
good line 	1
-- sometimes tedious -- 	0
earnest 	1
probably wo n't stand the cold light of day 	0
move over bond ; 	1
a sustained fest of self-congratulation between actor and director that leaves scant place for the viewer . 	0
delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition 	1
inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening 	1
glides 	1
's hard to imagine another director ever making his wife look so bad in a major movie 	0
a realistic , non-exploitive approach 	1
an embarrassment . 	0
be prepared to cling to the edge of your seat , tense with suspense 	1
more timely in its despairing vision of corruption 	1
of a particular theatrical family 	1
rare capability to soothe and break your heart with a single stroke 	1
the most impressive player 	1
majestic achievement 	1
transcendent love story 	1
vera has created a provocative , absorbing drama that reveals the curse of a self-hatred instilled by rigid social mores . 	1
snipes is both a snore and utter tripe . 	0
all menace and atmosphere 	0
, an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life . 	1
a less-compelling soap opera 	0
digital photography 	1
its face 	1
captivates 	1
been acted out 	0
this dreck 	0
often watchable 	1
to rowling that stifles creativity and allows the film to drag on for nearly three hours 	0
a new treasure of the hermitage 	1
is drowned out by director jon purdy 's sledgehammer sap 	0
their personalities undergo radical changes when it suits the script 	0
the artwork is spectacular and unlike most animaton from japan , the characters move with grace and panache . 	1
is a subzero version of monsters , inc. , without the latter 's imagination , visual charm or texture 	0
uncertainties 	0
swipe 90 minutes of your time 	0
emotionally and spiritually compelling 	1
icily brilliant 	1
like john le carré with a couple of burnt-out cylinders . 	0
for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism . 	1
in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution 	1
more than enough sentimental catharsis 	1
delights and 	1
by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot 	0
the problem with `` xxx '' 	0
all the blanket statements and dime-store ruminations 	1
more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find morrison 's iconoclastic uses of technology to be liberating . 	1
gives his best screen performance 	1
spied with my little eye ... a mediocre collection of cookie-cutter action scenes and 	0
paper-thin supporting characters 	0
very tasteful rock 	1
a tasteful , intelligent manner 	1
similarly ill-timed antitrust 	0
powerful and astonishingly vivid holocaust drama 	1
as they used to say in the 1950s sci-fi movies , signs is a tribute to shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project . 	1
are the hallmark of this bittersweet , uncommonly sincere movie that portrays the frank humanity of ... emotional recovery . 	1
the movie is silly beyond comprehension , 	1
peevish and gimmicky 	0
to admit that i am baffled by jason x. 	0
dull , a road-trip movie that 's surprisingly short of both adventure and song . 	0
dysfunctional 	0
seems to have ransacked every old world war ii movie for overly familiar material 	0
a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability 	1
philippe , who makes oliver far more interesting than the character 's lines would suggest , and 	1
a film that manages to find greatness in the hue of its drastic iconography 	1
luckiest viewers 	1
if you 're not , you 'll still have a good time . '' 	1
catches dramatic fire . 	1
all are irrelevant to the experience of seeing the scorpion king 	0
a metaphor for a modern-day urban china 	1
a step further , richer 	1
saddens 	0
sheer beauty 	1
's shot on digital video , whose tiny camera enables shafer to navigate spaces both large ... and small ... with considerable aplomb 	1
are tantamount to insulting the intelligence of anyone who has n't been living under a rock ( since sept. 11 ) . 	0
, dark beauty 	1
that they are actually releasing it into theaters 	0
that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power 	1
assured , glossy and shot through with brittle desperation . 	1
a movie that will thrill you , touch you and make you 	1
, maybe i can channel one of my greatest pictures , drunken master 	1
's refreshing 	1
, i would imagine , as searching for a quarter in a giant pile of elephant feces ... positively dreadful . 	0
after ( seagal 's ) earlier copycat under siege 	0
notable for its sheer audacity and openness 	1
rate annie 	1
good natured 	1
that it 's impossible to care 	0
a series of tales told with the intricate preciseness of the best short story writing . 	1
slide down the slippery slope of dishonesty 	0
into an intricate , intimate and intelligent journey 	1
what made you love it 	1
weighted down with slow , uninvolving storytelling and 	0
invigorating , surreal , and resonant with a rainbow of emotion 	1
sentimental but entirely irresistible portrait 	1
a bit exploitative but also nicely done , 	1
from their incessant whining 	0
seem to have been picked not for their acting chops , but for their looks and appeal to the pre-teen crowd . 	0
of complacency 	1
that rare movie 	1
such a wallop of you-are-there immediacy 	1
, compulsive life 	0
there 's definite room for improvement . 	0
's often overwritten 	0
works smoothly under the direction of spielberg , who does a convincing impersonation here of a director enjoying himself immensely . 	1
stereotypes in good fun , while adding a bit of heart and unsettling subject matter 	1
invaluable record 	1
eventually becomes too heavy for the plot . 	0
dramedy ' 	1
you feel good , 	1
's no way you wo n't be talking about the film once you exit the theater . 	1
dumb drug jokes 	0
decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies 	0
gentlemen 	1
gentle jesus 	1
asia , where ms. shu is an institution 	1
beautifully made 	1
head cutter 	0
an engrossing portrait of uncompromising artists trying to create something original against the backdrop 	1
while scorsese 's bold images and generally smart casting ensure that `` gangs '' is never lethargic , the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about . 	0
was fundamentally unknowable even to his closest friends 	1
makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality 	1
is less about a superficial midlife crisis than it is about the need to stay in touch with your own skin , at 18 or 80 . 	1
why is this so boring ? 	0
stomach-turning as the way adam sandler 's new movie rapes 	0
are married for political reason 	0
ash wednesday is not edward burns ' best film , but it is a good and ambitious film . 	1
a coma-like state 	0
intermittently powerful 	1
's quite an achievement 	1
the dramatic scenes are frequently unintentionally funny , 	0
which seems so larger than life and yet so fragile 	1
a lynch-like vision 	1
popcorn 	1
rising 	1
vividly 	1
not very absorbing characters 	0
informative , intriguing , observant , often touching ... 	1
riveting story 	1
is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises 	0
smarter than any 50 other filmmakers still 	1
to call this one an eventual cult classic would be an understatement , and 	1
has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing 	1
tiring than anything 	0
, but it is a refreshingly forthright one . 	1
, mr. murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold . 	0
hearts and minds 	1
to get on a board and , uh , shred , dude 	1
even delectable 	1
squint to avoid noticing some truly egregious lip-non-synching 	0
how to win the battle 	1
creeping in others 	0
gets over its own investment in conventional arrangements , 	1
boll uses a lot of quick cutting and blurry step-printing to goose things up , but dopey dialogue and sometimes inadequate performances kill the effect . 	0
can not disguise the slack complacency of ( godard 's ) vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice . 	0
dicey screen material 	0
ramble 	0
good period reconstruction 	1
required viewing for civics classes and would-be public servants alike 	1
befallen every other carmen before her 	1
too intensely focused on the travails of being hal hartley to function as pastiche 	0
amusing personalities 	1
just about more stately than any contemporary movie this year ... 	1
stupid and annoying 	0
without you has a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood . 	1
the misleading title 	0
in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . 	1
charming , sometimes infuriating 	1
that embraces its old-fashioned themes 	1
a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter 	0
spirited 	1
recommend it for its originality 	1
an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike . 	0
fails him 	0
hurts 	0
passes time until it 's time for an absurd finale of twisted metal , fireballs and revenge . 	0
everything about the quiet american is good , except its timing . 	1
there are some laughs in this movie , but 	1
that will keep them guessing 	1
does no justice 	0
cause massive cardiac arrest 	0
all three descriptions suit evelyn , a besotted and obvious drama that tells us nothing new 	0
filled with fantasies , daydreams , memories and one fantastic visual trope 	1
a `` snl '' has-been 	0
its ecological , pro-wildlife sentiments are certainly welcome 	1
very entertaining , thought-provoking film 	1
to make absurdist observations 	0
at least passably real 	1
as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness 	0
with a script that prevents them from firing on all cylinders 	0
for the quirky 	1
expect from the guy-in-a-dress genre 	0
that illustrates why the whole is so often less than the sum of its parts in today 's hollywood 	0
, this is even better than the fellowship . 	1
at ninety minutes , it drags 	0
like a feature-length sitcom replete with stereotypical familial quandaries 	0
only had a week to live 	0
, with increasingly amused irony , the relationship between reluctant captors and befuddled captives . 	1
comfy 	1
this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool . 	0
the intrigue of academic skullduggery and politics 	1
manipulative claptrap , 	0
be delightfully compatible 	1
a charmer 	1
to love the piano teacher 	1
enough cool fun here 	1
give credit to everyone from robinson down to the key grip that this bold move works 	1
look more like stereotypical caretakers and moral teachers , instead of serious athletes 	0
to those who have not read the book , the film is a much better mother-daughter tale than last summer 's ` divine secrets of the ya-ya sisterhood , ' but that 's not saying much . 	1
as a powerful look at a failure of our justice system 	1
a more balanced or fair portrayal of both sides 	1
fraction 	1
moving and revelatory 	1
'd be hard pressed to think of a film more cloyingly sappy than evelyn this year 	0
hugely imaginative and successful 	1
that proceeds 	1
viewers out in the cold 	0
disguised as a war tribute is disgusting to begin with 	0
disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today 's hollywood 	0
this unique and entertaining twist 	1
you try to guess the order in which the kids in the house will be gored . 	0
's an adventure story and history lesson all in one 	1
is messy , uncouth , incomprehensible , vicious and absurd . 	0
through putrid writing , direction and timing with a smile that says , ` if i stay positive , maybe i can channel one of my greatest pictures , drunken master . ' 	0
schaeffer 's film never settles into the light-footed enchantment the material needs , 	0
certainly ca n't recommend it 	0
that first made audiences on both sides of the atlantic love him 	1
turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions 	1
is exactly how genteel and unsurprising the execution turns out to be 	0
glizty but formulaic and silly ... cagney 's ` top of the world ' has been replaced by the bottom of the barrel . 	0
intriguing , provocative stuff 	1
heroine 	1
hooked 	1
privy to 	1
director lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve . 	1
the characters , who are so believable that you feel what they feel 	1
inexperienced 	0
a florid but ultimately vapid crime melodrama 	0
yes , i suppose it 's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , 	0
wang at the forefront of china 's sixth generation of film makers 	1
an irrepressible passion 	1
scorsese 's bold images and generally smart casting 	1
it 's common knowledge that park and his founding partner , yong kang , lost kozmo in the end 	1
hodgepodge 	0
a sweet-tempered comedy that forgoes 	1
parents beware 	0
i walked away not really know who `` they '' were , what `` they '' looked like . 	0
finely detailed 	1
, reflective and beautifully 	1
adaptation is simply brilliant . 	1
if i stay positive 	1
this flat run at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines . 	0
deserves more than a passing twinkle 	1
includes a fair share of dumb drug jokes and predictable slapstick 	0
their recklessness 	0
well-acted , well-directed and , for all its moodiness , not too 	1
is completely lacking in charm and charisma , and is unable to project either esther 's initial anomie or her eventual awakening . 	0
hard to resist 	1
right , from its promenade of barely clad bodies in myrtle beach , s.c. , to the adrenaline jolt of a sudden lunch rush at the diner 	1
far from heaven is a dazzling conceptual feat , 	1
de niro ) 	0
to the annoying score 	0
if welles was unhappy at the prospect of the human race splitting in two , he probably would n't be too crazy with his great-grandson 's movie splitting up in pretty much the same way . 	0
like a low-budget hybrid of scarface or carlito 's way 	0
an engaging 	1
nolan 's penetrating undercurrent 	1
crack you up with her crass , then gasp for gas , verbal deportment 	1
that the journey is such a mesmerizing one 	1
it 's burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown . 	1
is uncompromising , difficult and unbearably beautiful . 	1
the large-format film is well suited to capture these musicians in full regalia and the incredible imax sound system lets you feel the beat down to your toes . 	1
it 's an interesting effort ( particularly for jfk conspiracy nuts ) , 	1
the director treats us to an aimless hodgepodge 	0
a film of freshness , imagination and insight 	1
rifkin no doubt fancies himself something of a hubert selby jr. , but there is n't an ounce of honest poetry in his entire script 	0
linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie 	0
already obscure 	0
thrill you , touch you and 	1
ego-destroying 	0
a scummy ripoff of david cronenberg 's brilliant ` videodrome . 	0
sweet , genuine 	1
, it can easily worm its way into your heart . ' 	1
similar obsessions can dominate a family 	0
the right direction 	1
this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style 	1
first-class , natural acting and a look at `` the real americans '' make this a charmer . 	1
fairly lame 	0
of this and that -- whatever fills time -- with no unified whole 	0
, oddly colorful and just plain otherworldly 	1
'd have to be a most hard-hearted person not to be moved by this drama 	1
breaks its little neck trying to perform entertaining tricks 	0
they fall to pieces 	0
pseudo-intellectual kid 	0
releasing a film with the word ` dog ' in its title in january lends itself to easy jokes and insults , 	0
a funny yet dark and seedy clash of cultures and generations . 	1
assured direction and complete lack of modern day irony 	1
of funny situations and honest observations 	1
your ego 	1
holland lets things peter out midway , but it 's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals . 	1
ice age is consistently amusing and engrossing ... 	1
in its perfect quiet pace 	1
a film that 's about as subtle as a party political broadcast 	0
not invite some genuine spontaneity into the film by having the evil aliens ' laser guns actually hit something for once ? 	0
, it is clearly a good thing . 	1
superbly acted offbeat thriller 	1
looks to be going through the motions , beginning with the pale script . 	0
is n't as weird as it ought to be 	0
that carries its share of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh 	1
nice 	1
insultingly inept and artificial 	0
trailer-trash style 	0
a slapdash mess 	0
watchable up 	1
stay away 	0
thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights 	1
that the debate it joins is a necessary and timely one 	1
invite some genuine spontaneity into the film by having the evil aliens ' laser guns actually hit something for once 	0
full flush 	0
ghandi gone bad 	0
french malapropisms 	1
necessary to document all this emotional misery 	0
concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation 	1
a moving and weighty depiction 	1
knows how to hold the screen 	1
a worthwhile addition 	1
a cellular phone commercial 	0
i 'm sure there 's a teenage boy out there somewhere who 's dying for this kind of entertainment . 	0
there are too many bona fide groaners among too few laughs 	0
will indeed sit open-mouthed before the screen , not screaming but yawning 	0
to feel funny and light 	1
the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food 	1
've completely 	1
loses its overall sense of mystery and 	0
quietly vulnerable 	1
inauthentic 	0
mental illness 	0
gag 	0
for all the time we spend with these people , we never really get inside of them . 	0
becomes lifeless 	0
is about as humorous as watching your favorite pet get buried alive . 	0
its makers are n't removed and inquisitive enough for that 	0
mind-numbingly awful that you hope britney wo n't do it one more time , as far as 	0
cut open a vein 	0
into a gross-out monster movie with effects that are more silly than scary 	0
win any academy awards 	1
awkwardly paced 	0
whatever satire lucky break was aiming for , it certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile . 	0
) debut can be accused of being a bit undisciplined 	0
this movie worth seeing 	1
more complex 	1
balances both traditional or modern stories 	1
progresses in such a low-key manner that it risks monotony 	0
proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast . 	0
make the film relevant today , 	1
is just garbage 	0
could have been much better 	0
may strain adult credibility 	0
bad acting 	0
an often intense character study about fathers and sons , loyalty and duty 	1
as tiresome as 9 seconds of jesse helms ' anti- castro 	0
another best 	1
a clichéd and shallow cautionary tale about the hard-partying lives of gay men . 	0
of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism 	1
overlong and not well-acted , but credit writer-producer-director 	0
been picked not for their acting chops , but for their looks 	0
the stale , standard , connect-the-dots storyline 	0
is sabotaged by ticking time bombs and other hollywood-action cliches . 	0
at soccer hooliganism 	0
despite terrific special effects and funnier gags 	1
a disaster 	0
not a participant 	0
it 's really unclear why this project was undertaken 	0
be transported into the life of wladyslaw szpilman , who is not only a pianist , but a good human being 	1
silly horror movies 	0
in exploring an attraction that crosses sexual identity 	1
vivid characters and 	1
's not a fresh idea at the core of this tale . 	0
something for everyone . 	1
with a moral 	1
achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation 	1
chitchat that only self-aware neurotics engage in 	0
few early laughs 	1
... although this idea is `` new '' the results are tired . 	0
transcends 	1
could n't make a guest appearance to liven things up 	0
the original new testament stories so compelling 	1
here is unusually tame 	0
safe 	1
for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon 	1
byler is too savvy a filmmaker to let this morph into a typical romantic triangle . 	1
starts off witty and sophisticated 	1
of cat-and-mouse , three-dimensional characters and believable performances 	1
fun factor 	1
its characters tissue-thin 	0
canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the inuit people . 	1
this new movie version of the alexandre dumas classic is the stuff of high romance , brought off with considerable wit . 	1
make this surprisingly decent flick worth a summertime look-see 	1
incoherence 	0
a no-holds-barred cinematic treat . 	1
addict 	0
it leers , offering next to little insight into its intriguing subject . 	0
second helpings 	1
awkwardly paced soap opera-ish story 	0
up out of john c. walsh 's pipe dream 	0
as generic as its title 	0
that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls 	0
will warm your heart without making you feel guilty about it . 	1
is an ` action film ' mired in stasis 	0
to make a film in which someone has to be hired to portray richard dawson 	0
breathtakingly assured and stylish work 	1
let crocodile hunter steve irwin do what he does best , 	1
tired , talky feel 	0
praise 	1
ever making his wife look so bad in a major movie 	0
the movie as a whole is cheap junk and an insult to their death-defying efforts 	0
exasperatingly 	0
like a pack of dynamite sticks , built for controversy . 	0
big ending surprise 	1
if it pared down its plots and characters to a few rather than dozens ... or 	0
not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers 	1
that the film is never dull 	1
a lackluster script 	0
it 's a thin notion 	0
sensitive , smart , savvy , compelling coming-of-age drama 	1
a niche hit 	1
comes across as both shallow and dim-witted 	0
cheesy backdrops , ridiculous action sequences , 	0
the brawn , but not 	1
make for a winning , heartwarming yarn 	1
chilling , unnerving film 	1
still serious problem 	0
